GEOID,Latitude,Longitude,block_pop,area_km2,pop_density
170315801001,41.83003693897211,-87.69088842306911,1404.0,0.8664637525391344,1620.3793821560785
170315801002,41.82468401302974,-87.69050454564277,1585.0,0.5093393811258425,3111.874044564392
170190057021,40.06740664849926,-88.17760194654306,,27.93060807446636,
170190058004,40.10335162127018,-88.21430894745153,,0.7326580280308259,
170190101004,40.32886422938279,-88.1322645717371,,11.875292448068235,
170190054013,40.12142752094537,-88.18999944737736,,4.424036775873442,
170313007001,41.84989248869099,-87.71249728605794,2353.0,0.298217970687373,7890.201903582431
170313008001,41.84992233180749,-87.70763607695075,2195.0,0.2941090064328376,7463.219255413206
170313008002,41.84629608564911,-87.70752743202671,2415.0,0.29354777196708565,8226.9403164497
170313009002,41.8481538423878,-87.70392011632914,2000.0,0.2959476219053939,6757.952596893458
170313012001,41.84922963913791,-87.6903804004869,1347.0,0.46015230855127154,2927.2916270720248
170318432002,41.847356101775105,-87.66279134648694,1258.0,5.286422823408943,237.96810093006908
170318432001,41.84953955131981,-87.67628814165647,1522.0,0.2934140591448986,5187.208835307993
170830103002,39.01546906432765,-90.30714617315184,,97.32800693035728,
170318344001,41.77867800311408,-87.5982873327363,671.0,0.25746127876037983,2606.217149354339
170318344003,41.77503396670862,-87.59850891539438,1534.0,0.2944325277349037,5210.02217995818
170318439002,41.7747748302252,-87.58985780846527,480.0,0.2929286831955015,1638.6241004594503
170314212001,41.772165592205134,-87.61007931378867,644.0,0.263639714432566,2442.7275738258427
170314912001,41.688812800960626,-87.63441591761631,1081.0,0.4358771341763784,2480.0566839612457
170314912002,41.686937716592276,-87.63918605984082,735.0,0.36503440809979243,2013.5088191441587
170314912003,41.69057391958133,-87.63930124089113,628.0,0.36467869996236785,1722.06383335469
170314913002,41.687107917049815,-87.62534224686755,684.0,0.2894118530122911,2363.413913012578
170314913003,41.68705166825676,-87.6301449260961,683.0,0.2897560935146423,2357.1549150716505
170314914001,41.68983099048836,-87.61185561675694,903.0,0.28639508383432094,3152.987083124597
170830102002,39.019113926611325,-90.17810145166003,,42.24396146343961,
170830103003,38.95745117841953,-90.3144144543978,,69.31614548586481,
